order_sk,order_id,user_id,final_total_amount,finish_time,finish_time_hour
8475,"2308622180000203267	",206191,69.42,2020-05-14,7
8476,"2308624027691778712	",205813,256.92,2020-05-14,1
8478,"2308626968830018416	",206195,4.61,2020-05-14,21
8486,"2308631858616729851	",206195,11.55,2020-05-14,11
8830,"2308839547959509354	",206195,310.16,2020-05-14,6
8479,"2308626984172782449	",206193,291.64,2020-05-14,15
8480,"2308628887036231697	",202229,162.01,2020-05-14,12
8481,"2308628887036231697	",202229,38.17,2020-05-14,16
8482,"2308628887036231697	",202229,115.49,2020-05-14,8
8483,"2308629873528143973	",206198,6.92,2020-05-14,5
8484,"2308630032911695990	",205842,254.61,2020-05-14,23
8485,"2308631832469438711	",206010,124.98,2020-05-14,13
8489,"2308634313291203022	",206197,174.28,2020-05-14,13
8490,"2308636146713756281	",204898,481.46,2020-05-14,21
8491,"2308636171434984060	",206199,416.64,2020-05-14,22
8493,"2308637932187026192	",201511,57.85,2020-05-14,2
8494,"2308637956639818515	",201114,115.72,2020-05-14,12
8495,"2308637986905916182	",206205,150.44,2020-05-14,12
8496,"2308638018715517719	",206204,34.7,2020-05-14,8
8497,"2308638915457712995	",205862,138.63,2020-05-14,7
8498,"2308640095114101695	",206200,6.92,2020-05-14,9
8499,"2308641203039502353	",206208,17.34,2020-05-14,6
8500,"2308641949474619482	",201024,381.92,2020-05-14,18
8501,"2308642497837924494	",201398,13.87,2020-05-14,13
8504,"2308642887614595247	",206196,196.27,2020-05-14,3
8505,"2308643615645106399	",200259,233.77,2020-05-14,13
8506,"2308643615645106399	",200259,555.53,2020-05-14,24
8509,"2308644384133873970	",201514,81,2020-05-14,8
8510,"2308646197297938873	",206194,18.5,2020-05-14,23
8511,"2308646197297938873	",206194,34.7,2020-05-14,14
8512,"2308646197297938873	",206194,18.5,2020-05-14,15
8513,"2308646197297938873	",206194,3.45,2020-05-14,23
8819,"2308827101446275187	",206194,19.65,2020-05-14,3
8514,"2308646873000313330	",205539,18.5,2020-05-14,15
8515,"2308647434642784805	",206112,46.27,2020-05-14,19
8516,"2308649145868485304	",206042,23.13,2020-05-14,23
8848,"2308846608592143343	",206042,37.01,2020-05-14,24
8517,"2308650574632977194	",205692,300.9,2020-05-14,23
8518,"2308653444719706156	",201988,347.2,2020-05-14,12
8521,"2308655087980904651	",206209,20.81,2020-05-14,2
8523,"2308655932143304979	",202598,115.72,2020-05-14,2
8524,"2308658106218840559	",205486,81,2020-05-14,12
8525,"2308658561116275226	",206737,161.78,2020-05-14,16
8526,"2308659057981915714	",206212,10.39,2020-05-14,14
8527,"2308659270800900703	",206009,18.5,2020-05-14,5
8528,"2308659687177847424	",206148,509.24,2020-05-14,13
8529,"2308661820686074673	",206213,1.6,2020-05-14,17
8530,"2308661917037626171	",202629,138.87,2020-05-14,14
8531,"2308662047665029961	",206165,25.44,2020-05-14,23
8532,"2308663271990756278	",205996,162.01,2020-05-14,6
8533,"2308665195230134396	",205983,254.61,2020-05-14,2
8534,"2308666790701433095	",205958,43.96,2020-05-14,14
8535,"2308666993076601119	",202964,11.55,2020-05-14,3
8536,"2308667578291061078	",206063,104.14,2020-05-14,2
8537,"2308668003140501882	",206203,196.74,2020-05-14,21
8538,"2308669490121933323	",206210,115.49,2020-05-14,18
8539,"2308669490121933323	",206210,0.23,2020-05-14,24
8541,"2308670163970425410	",201725,138.63,2020-05-14,5
8542,"2308670466765619804	",206151,67.11,2020-05-14,11
8545,"2308672177638998784	",206189,347.2,2020-05-14,8
8546,"2308673510832079749	",201176,20.81,2020-05-14,16
8547,"2308674156100584380	",206219,416.64,2020-05-14,2
8607,"2308701192970044068	",206219,252.29,2020-05-14,7
8548,"2308675355721859126	",206220,43.96,2020-05-14,17
8549,"2308676201226436741	",206216,9.7,2020-05-14,13
8550,"2308676641880015030	",200063,27.75,2020-05-14,18
8551,"2308677576219951373	",200566,17.34,2020-05-14,17
8553,"2308678262642966875	",204658,1127.29,2020-05-14,17
8554,"2308679663465005536	",206217,4.14,2020-05-14,19
8555,"2308679663465005536	",206217,18.5,2020-05-14,17
8556,"2308679974640419332	",202940,203.68,2020-05-14,3
8558,"2308682175198790366	",206007,13.87,2020-05-14,8
8579,"2308690059542397437	",206007,2.29,2020-05-14,17
8559,"2308683430285542249	",206225,462.94,2020-05-14,6
8560,"2308683888991404949	",202295,48.59,2020-05-14,21
8561,"2308683888991404949	",202295,25.44,2020-05-14,20
8563,"2308684197054645186	",206222,393.5,2020-05-14,10
8564,"2308684293951456203	",200744,17.34,2020-05-14,13
8565,"2308685526196027452	",206223,115.49,2020-05-14,8
8566,"2308687484424290547	",205309,127.29,2020-05-14,4
9787,"2310426537200975911	",205309,124.98,2020-05-16,8
8567,"2308687519664832758	",200532,300.9,2020-05-14,18
8575,"2308689288998420911	",200624,115.72,2020-05-14,18
8576,"2308689460713226698	",201285,148.82,2020-05-14,19
8577,"2308689533845111248	",206211,18.5,2020-05-14,15
8578,"2308689553071800786	",200933,115.72,2020-05-14,18
8581,"2308690063250162175	",203896,56.69,2020-05-14,24
8582,"2308691747036725935	",206214,25.44,2020-05-14,6
8586,"2308693355443258193	",206215,11.55,2020-05-14,9
8587,"2308693355443258193	",206215,57.85,2020-05-14,7
8588,"2308693355443258193	",206215,0.93,2020-05-14,20
8590,"2308694310284952495	",206159,171.27,2020-05-14,5
8591,"2308694532205577160	",201366,115.72,2020-05-14,7
8592,"2308694672303719380	",206226,266.18,2020-05-14,9
8593,"2308695167852347396	",203021,11.55,2020-05-14,13
8594,"2308695878342279241	",206231,32.38,2020-05-14,5
8595,"2308695904648953932	",206230,300.9,2020-05-14,9
8596,"2308696234438688877	",206227,9.24,2020-05-14,10
8599,"2308696706121728164	",206207,58.54,2020-05-14,19
8600,"2308696817639882925	",206234,115.72,2020-05-14,17
8628,"2308712164614996797	",206234,138.87,2020-05-14,2
8629,"2308712164614996797	",206234,1.13,2020-05-14,8
8630,"2308712164614996797	",206234,2.78,2020-05-14,8
8601,"2308699377264230882	",202315,72.89,2020-05-14,24
8602,"2308700159057330748	",206221,22.89,2020-05-14,20
8603,"2308701032521138837	",200397,53.22,2020-05-14,1
8604,"2308701032521138837	",200397,6.92,2020-05-14,16
8605,"2308701032521138837	",200397,6.92,2020-05-14,24
8606,"2308701032521138837	",200397,6.23,2020-05-14,6
8608,"2308701885063758577	",206232,53.22,2020-05-14,14
8609,"2308702130774475522	",201954,208.31,2020-05-14,18
8611,"2308703130520388455	",200467,53.22,2020-05-14,18
8612,"2308703130520388455	",200467,136.55,2020-05-14,19
8613,"2308704053938357204	",206229,1.83,2020-05-14,20
8688,"2308748606338761363	",206229,11.55,2020-05-14,7
8689,"2308748606338761363	",206229,10.39,2020-05-14,1
9766,"2310402927212102129	",206229,1.83,2020-05-16,23
9767,"2310402927212102129	",206229,1.13,2020-05-16,14
8614,"2308704680164720667	",206237,324.05,2020-05-14,1
8615,"2308704680164720667	",206237,9.24,2020-05-14,4
8616,"2308705905421582498	",206236,37.01,2020-05-14,20
8617,"2308705906931531939	",201892,57.85,2020-05-14,12
8618,"2308706970699301149	",200449,138.63,2020-05-14,13
8619,"2308706970699301149	",200449,161.78,2020-05-14,23
8620,"2308706970699301149	",200449,4.61,2020-05-14,10
8621,"2308706970699301149	",200449,2.78,2020-05-14,2
8623,"2308708931108602346	",201661,300.9,2020-05-14,12
8624,"2308711200948486872	",205759,13.87,2020-05-14,8
8625,"2308711633951654650	",205609,127.29,2020-05-14,19
8626,"2308711756316279564	",206129,68.26,2020-05-14,10
8627,"2308711948893553442	",202894,1032.38,2020-05-14,8
8631,"2308713146778387345	",206099,27.75,2020-05-14,3
8632,"2308713534399185846	",201494,115.72,2020-05-14,3
8633,"2308715544678760576	",206228,64.79,2020-05-14,16
8634,"2308716851925877008	",201266,162.01,2020-05-14,10
8640,"2308719598775566927	",206243,37.01,2020-05-14,2
8641,"2308719734410969688	",201356,40.25,2020-05-14,18
8642,"2308722707635635071	",206244,34.7,2020-05-14,23
8643,"2308723392439649235	",206190,74.05,2020-05-14,19
8644,"2308723392439649235	",206190,16.18,2020-05-14,18
8645,"2308723671360865266	",206182,18.5,2020-05-14,10
8646,"2308725909508587749	",201122,173.59,2020-05-14,24
8649,"2308727967200575935	",200198,324.05,2020-05-14,10
8650,"2308727967200575935	",200198,9.24,2020-05-14,12
8651,"2308728766618141197	",206247,41.64,2020-05-14,2
8652,"2308729802133078658	",206240,13.87,2020-05-14,16
8653,"2308730197521728174	",206248,65.95,2020-05-14,17
8654,"2308730273094697651	",201710,64.79,2020-05-14,22
8656,"2308732197021942667	",200704,11.55,2020-05-14,23
8657,"2308733781009236031	",206251,0.02,2020-05-14,2
9228,"2309731429753290936	",206251,0.23,2020-05-15,23
8662,"2308736469583266170	",201123,27.75,2020-05-14,22
8663,"2308738236375106108	",201832,30.07,2020-05-14,6
8665,"2308739080906605217	",205084,581,2020-05-14,21
8666,"2308740173531185936	",201937,92.34,2020-05-14,17
8667,"2308740499252445999	",206252,23.13,2020-05-14,8
8668,"2308740724335575884	",202032,324.05,2020-05-14,6
8669,"2308741613460915113	",206095,138.87,2020-05-14,7
8670,"2308742566490669075	",201966,856.46,2020-05-14,4
8671,"2308742566490669075	",201966,18.5,2020-05-14,24
8702,"2308754950080954724	",201966,208.31,2020-05-14,12
8703,"2308754950080954724	",201966,18.5,2020-05-14,15
8672,"2308743208613445724	",206242,62.25,2020-05-14,5
8673,"2308743576831393935	",206241,37.01,2020-05-14,7
8674,"2308744953074811158	",206202,65.81,2020-05-14,12
8675,"2308744985387729176	",205778,5.07,2020-05-14,5
8676,"2308745071924609314	",201157,23.13,2020-05-14,6
8677,"2308745306193264953	",206187,37.01,2020-05-14,3
8679,"2308745968834576764	",206741,11.55,2020-05-14,16
8680,"2308745968834576764	",206741,2.29,2020-05-14,22
8681,"2308745968834576764	",206741,33.54,2020-05-14,14
8682,"2308745968834576764	",206741,5.79,2020-05-14,4
8683,"2308745968834576764	",206741,5.79,2020-05-14,14
8684,"2308745968834576764	",206741,34.7,2020-05-14,1
8685,"2308746231792271776	",205720,18.5,2020-05-14,14
8686,"2308748134798328418	",202569,145.81,2020-05-14,24
8687,"2308748394585129599	",200022,50.9,2020-05-14,20
8690,"2308749245903012569	",205977,203.68,2020-05-14,18
8691,"2308749936461611835	",206130,13.87,2020-05-14,6
8722,"2308765477934989807	",206130,347.2,2020-05-14,24
8692,"2308751406170899403	",206256,37.01,2020-05-14,12
8693,"2308751495668958161	",200100,30.07,2020-05-14,7
8694,"2308751988575174662	",205502,83.31,2020-05-14,14
8695,"2308752870293373035	",200354,64.79,2020-05-14,8
8696,"2308753416945402022	",206257,43.96,2020-05-14,20
8697,"2308753416945402022	",206257,20.81,2020-05-14,11
8698,"2308753584709173437	",206168,1300.9,2020-05-14,22
8699,"2308753907989348588	",206235,12.94,2020-05-14,16
8700,"2308753907989348588	",206235,37.01,2020-05-14,6
8701,"2308754331731493152	",202486,32.38,2020-05-14,13
8704,"2308756076167692768	",204196,25.44,2020-05-14,2
8705,"2308756229167514103	",206255,148.82,2020-05-14,10
8730,"2308772097721106616	",206255,0.23,2020-05-14,9
8731,"2308772097721106616	",206255,2.29,2020-05-14,5
8708,"2308757670514918020	",205017,138.87,2020-05-14,23
8710,"2308758707682411257	",206258,115.72,2020-05-14,14
8712,"2308760112942023560	",206249,18.5,2020-05-14,14
8713,"2308760112942023560	",206249,462.73,2020-05-14,19
8714,"2308760112942023560	",206249,13.87,2020-05-14,24
8715,"2308760147662472078	",200871,347.2,2020-05-14,5
8717,"2308760244332790680	",200417,8.08,2020-05-14,17
8720,"2308762530345910453	",202022,104.14,2020-05-14,13
8721,"2308763917788119375	",206093,150.44,2020-05-14,11
8723,"2308767357696213676	",206259,203.68,2020-05-14,24
8724,"2308768555446829877	",200629,104.14,2020-05-14,13
8924,"2308891630167392272	",200629,249.98,2020-05-14,1
8726,"2308769359780119429	",206108,115.72,2020-05-14,13
8728,"2308771550305714288	",206262,10.86,2020-05-14,23
8735,"2308773426157846869	",206262,97.2,2020-05-14,9
8736,"2308773426157846869	",206262,43.96,2020-05-14,2
8729,"2308772021107949739	",200658,115.72,2020-05-14,21
8732,"2308772692582465794	",206260,17.8,2020-05-14,24
8733,"2308772692582465794	",206260,10.86,2020-05-14,21
8734,"2308773321979724103	",201460,162.01,2020-05-14,17
8737,"2308774433587724743	",206013,9606.48,2020-05-14,9
8738,"2308775863233020531	",206263,23.13,2020-05-14,1
8739,"2308775927598809725	",206268,13.87,2020-05-14,15
8740,"2308776760142987988	",206245,576.37,2020-05-14,1
8741,"2308778295828677505	",206269,29.14,2020-05-14,22
8743,"2308781896026292521	",203807,9,2020-05-14,13
8744,"2308781902753956139	",206179,451.37,2020-05-14,24
8746,"2308782718990680462	",206264,462.94,2020-05-14,24
8747,"2308783300488987083	",206272,1.6,2020-05-14,7
8749,"2308783897858540053	",206273,56.69,2020-05-14,3
8750,"2308784737180713580	",206271,11.55,2020-05-14,20
8752,"2308786425614566187	",206250,300.9,2020-05-14,3
8754,"2308788182382019569	",206658,229.14,2020-05-14,21
8755,"2308789027207118927	",205630,856.46,2020-05-14,1
8757,"2308790177234944226	",202717,787.01,2020-05-14,2
8758,"2308790719818498332	",206270,9.24,2020-05-14,6
8759,"2308791798232777115	",206275,13.87,2020-05-14,12
8760,"2308791798232777115	",206275,13.87,2020-05-14,6
8763,"2308793171783451181	",203160,20.81,2020-05-14,7
8764,"2308793171783451181	",203160,104.14,2020-05-14,2
8765,"2308794990031012584	",206278,23.13,2020-05-14,6
8766,"2308795549114958632	",206278,42.8,2020-05-14,23
8767,"2308796301933806456	",206141,101.83,2020-05-14,22
8768,"2308796824888017850	",201406,12.25,2020-05-14,3
8769,"2308797509373263880	",206224,92.34,2020-05-14,8
8770,"2308797705247260703	",201179,37.01,2020-05-14,19
8771,"2308798849545666727	",206103,138.87,2020-05-14,12
8772,"2308799041997111480	",200778,277.75,2020-05-14,19
8774,"2308800301974421802	",206274,69.42,2020-05-14,24
8775,"2308800824223990126	",206746,400.44,2020-05-14,21
8776,"2308800824223990126	",206746,400.44,2020-05-14,14
8777,"2308801783310320069	",206265,138.63,2020-05-14,10
8778,"2308801783310320069	",206265,138.63,2020-05-14,7
9097,"2309529578504192363	",206265,138.63,2020-05-15,11
8779,"2308802930066588208	",205423,69.42,2020-05-14,22
8844,"2308842741225751208	",205423,23.13,2020-05-14,13
8780,"2308804653413827298	",206144,569.19,2020-05-14,19
8783,"2308805929975415662	",201352,509.24,2020-05-14,13
8784,"2308805929975415662	",201352,152.52,2020-05-14,10
8786,"2308807651074506782	",206115,115.72,2020-05-14,14
8787,"2308808264214642776	",206156,231.46,2020-05-14,20
8789,"2308810025209954570	",204089,12.71,2020-05-14,9
8790,"2308810025209954570	",204089,71.74,2020-05-14,24
8791,"2308810696273428825	",200343,347.2,2020-05-14,8
8792,"2308812205996376575	",206277,509.24,2020-05-14,14
8793,"2308812282257211919	",206286,5.07,2020-05-14,15
8794,"2308812975600829020	",201280,162.01,2020-05-14,12
9120,"2309595476313244010	",201280,210.63,2020-05-15,9
8795,"2308813978643464901	",206281,219.88,2020-05-14,5
8798,"2308816890983613418	",203932,203.68,2020-05-14,8
8799,"2308816992854868980	",206006,254.61,2020-05-14,15
8801,"2308818471355416740	",203140,11.55,2020-05-14,4
8802,"2308818478108246182	",200840,34.7,2020-05-14,5
8803,"2308818478108246182	",200840,299.98,2020-05-14,18
8804,"2308819775322587442	",206174,215.25,2020-05-14,14
8805,"2308819970441609552	",206133,13.87,2020-05-14,9
8806,"2308819977513206097	",201955,18.5,2020-05-14,11
8808,"2308820899865821655	",206288,104.14,2020-05-14,17
8809,"2308820901728092632	",202265,23.82,2020-05-14,18
8810,"2308820998297747937	",202070,277.75,2020-05-14,9
8812,"2308821480542044694	",206290,34.7,2020-05-14,5
8813,"2308823152618111675	",206283,458.31,2020-05-14,24
8814,"2308823227561935558	",206285,101.83,2020-05-14,2
8815,"2308823768484545275	",205835,41.64,2020-05-14,15
8816,"2308825445367284654	",200329,74.05,2020-05-14,23
8817,"2308825701907694545	",200221,64.79,2020-05-14,15
8818,"2308825701907694545	",200221,462.94,2020-05-14,22
8820,"2308827181163217024	",206261,20.81,2020-05-14,24
8823,"2308833079864591056	",206280,5.07,2020-05-14,15
8824,"2308835219580388275	",205964,104.14,2020-05-14,21
8825,"2308835815725204458	",204740,138.87,2020-05-14,14
8826,"2308836470917431342	",200883,0.23,2020-05-14,8
8827,"2308836590807416890	",206246,20.81,2020-05-14,11
8829,"2308837538116141218	",206291,57.85,2020-05-14,8
8832,"2308840118175138220	",206295,78.68,2020-05-14,5
8834,"2308840537647481301	",204769,18.5,2020-05-14,23
8835,"2308840695302980065	",206233,85.63,2020-05-14,8
8836,"2308840856724963829	",201322,48.59,2020-05-14,16
8837,"2308841172505723417	",206297,53.22,2020-05-14,19
8838,"2308841476995416624	",206292,0.9,2020-05-14,24
8839,"2308842065531765353	",206296,81,2020-05-14,3
8840,"2308842253210092162	",202251,62.48,2020-05-14,6
8841,"2308842253210092162	",202251,20.81,2020-05-14,15
8842,"2308842460031222419	",200207,75.21,2020-05-14,14
8843,"2308842460031222419	",200207,11.55,2020-05-14,7
8845,"2308843976808989472	",201116,115.72,2020-05-14,4
8846,"2308844394511336259	",200306,347.2,2020-05-14,5
8847,"2308846087810581443	",206300,25.44,2020-05-14,10
8849,"2308847194460913710	",201801,208.08,2020-05-14,21
8851,"2308847956154908806	",201801,208.08,2020-05-14,9
8860,"2308851150075462068	",201801,208.08,2020-05-14,12
8861,"2308852134017237529	",201801,208.08,2020-05-14,21
8870,"2308856759386637235	",201801,208.08,2020-05-14,10
8871,"2308857192180089822	",201801,208.08,2020-05-14,20
8873,"2308859377823514764	",201801,208.08,2020-05-14,19
8880,"2308866184214217476	",201801,208.08,2020-05-14,10
8850,"2308847719763935335	",202541,25.44,2020-05-14,12
8855,"2308848836824531158	",206218,8.54,2020-05-14,17
8856,"2308849798016401713	",206254,231.46,2020-05-14,5
8857,"2308849798016401713	",206254,6.92,2020-05-14,12
8858,"2308850242763620698	",201542,20.81,2020-05-14,4
8859,"2308851092185678252	",206121,77.52,2020-05-14,19
8862,"2308852204800311839	",204484,13.87,2020-05-14,5
8866,"2308853194697998965	",201637,31.23,2020-05-14,4
8867,"2308853697251115676	",206305,26.6,2020-05-14,23
8868,"2308854832758260484	",206303,31.23,2020-05-14,20
8869,"2308855024253403934	",206301,20.81,2020-05-14,6
8872,"2308858281415671868	",206302,196.27,2020-05-14,10
8874,"2308860817895850248	",205719,23.13,2020-05-14,3
8875,"2308861589891055958	",200034,0.02,2020-05-14,19
8891,"2308872805418008962	",200034,0.02,2020-05-14,24
8904,"2308877051035124439	",200034,0.02,2020-05-14,21
8905,"2308877051035124439	",200034,0.02,2020-05-14,18
8918,"2308886486650454592	",200034,104.14,2020-05-14,1
8945,"2308904625824071848	",200034,145.81,2020-05-14,16
9052,"2309291749094196169	",200034,1215.25,2020-05-15,19
9092,"2309510458425475539	",200034,67.11,2020-05-15,21
8876,"2308862406496879021	",206282,11.55,2020-05-14,24
8877,"2308862610960810432	",200402,94.88,2020-05-14,1
8878,"2308863699760185887	",206304,358.77,2020-05-14,23
8881,"2308867017379152726	",206178,347.2,2020-05-14,2
8882,"2308867160639800165	",202440,5.76,2020-05-14,8
8884,"2308868154203308999	",206306,43.96,2020-05-14,14
8885,"2308869150149181485	",200569,161.78,2020-05-14,18
8886,"2308869150149181485	",200569,0.23,2020-05-14,9
8887,"2308872496339747167	",206289,20.81,2020-05-14,12
8888,"2308872496339747167	",206289,5.76,2020-05-14,1
